File,Predicted Label
3.항공기_16836_1.wav,기타소음
3.항공기_17213_1.wav,기타소음
3.항공기_16355_1.wav,기타소음
3.항공기_17131_1.wav,기타소음
3.항공기_29960_1.wav,기타소음
3.항공기_16859_1.wav,기타소음
3.항공기_16822_1.wav,기타소음
3.항공기_16270_1.wav,기타소음
3.항공기_16993_1.wav,기타소음
3.항공기_16860_1.wav,기타소음
3.항공기_3438_1.wav,기타소음
3.항공기_17252_1.wav,기타소음
3.항공기_17204_1.wav,기타소음
3.항공기_16919_1.wav,기타소음
3.항공기_17099_1.wav,기타소음
3.항공기_3399_1.wav,기타소음
3.항공기_15967_1.wav,기타소음
3.항공기_16300_1.wav,기타소음
3.항공기_3218_1.wav,기타소음
3.항공기_16014_1.wav,기타소음
3.항공기_16767_1.wav,기타소음
3.항공기_16889_1.wav,기타소음
3.항공기_17090_1.wav,기타소음
3.항공기_3202_1.wav,기타소음
3.항공기_3456_1.wav,기타소음
3.항공기_17298_1.wav,기타소음
3.항공기_16149_1.wav,기타소음
3.항공기_16515_1.wav,기타소음
3.항공기_30219_1.wav,차량사이렌
3.항공기_16465_1.wav,기타소음
3.항공기_17143_1.wav,기타소음
3.항공기_16864_1.wav,기타소음
3.항공기_30066_1.wav,기타소음
3.항공기_16802_1.wav,기타소음
3.항공기_17031_1.wav,기타소음
3.항공기_29955_1.wav,기타소음
3.항공기_16604_1.wav,기타소음
3.항공기_3509_1.wav,이륜차주행음
3.항공기_16827_1.wav,기타소음
3.항공기_16943_1.wav,이륜차주행음
3.항공기_17254_1.wav,기타소음
3.항공기_45910_1.wav,기타소음
3.항공기_17201_1.wav,기타소음
3.항공기_29325_1.wav,이륜차주행음
3.항공기_17112_1.wav,기타소음
3.항공기_3403_1.wav,기타소음
3.항공기_3477_1.wav,기타소음
3.항공기_38377_1.wav,기타소음
3.항공기_16241_1.wav,기타소음
3.항공기_17240_1.wav,차량주행음
3.항공기_17163_1.wav,기타소음
3.항공기_3119_1.wav,기타소음
3.항공기_23679_1.wav,기타소음
3.항공기_16466_1.wav,기타소음
3.항공기_16290_1.wav,기타소음
3.항공기_23713_1.wav,기타소음
3.항공기_16125_1.wav,기타소음
3.항공기_17173_1.wav,기타소음
3.항공기_16417_1.wav,차량주행음
3.항공기_17375_1.wav,이륜차주행음
3.항공기_16517_1.wav,기타소음
3.항공기_3404_1.wav,기타소음
3.항공기_30159_1.wav,기타소음
3.항공기_17359_1.wav,기타소음
3.항공기_16934_1.wav,기타소음
3.항공기_16569_1.wav,기타소음
3.항공기_47095_1.wav,기타소음
3.항공기_3478_1.wav,이륜차주행음
3.항공기_37998_1.wav,기타소음
3.항공기_17339_1.wav,기타소음
3.항공기_16995_1.wav,기타소음
3.항공기_45901_1.wav,기타소음
3.항공기_3516_1.wav,기타소음
3.항공기_48008_1.wav,기타소음
3.항공기_16866_1.wav,차량주행음
3.항공기_17050_1.wav,기타소음
3.항공기_16912_1.wav,기타소음
3.항공기_17341_1.wav,기타소음
3.항공기_17209_1.wav,기타소음
3.항공기_16027_1.wav,기타소음
3.항공기_30167_1.wav,기타소음
3.항공기_16112_1.wav,기타소음
3.항공기_3503_1.wav,기타소음
3.항공기_16854_1.wav,기타소음
3.항공기_17340_1.wav,기타소음
3.항공기_17219_1.wav,기타소음
3.항공기_16147_1.wav,기타소음
3.항공기_3497_1.wav,기타소음
3.항공기_30048_1.wav,기타소음
3.항공기_16469_1.wav,기타소음
3.항공기_47069_1.wav,기타소음
3.항공기_3265_1.wav,차량주행음
3.항공기_16863_1.wav,기타소음
3.항공기_3197_1.wav,기타소음
3.항공기_37991_1.wav,기타소음
3.항공기_17351_1.wav,기타소음
3.항공기_38532_1.wav,기타소음
3.항공기_16584_1.wav,기타소음
3.항공기_16933_1.wav,기타소음
3.항공기_45895_1.wav,기타소음
3.항공기_16446_1.wav,기타소음
3.항공기_16302_1.wav,기타소음
3.항공기_3461_1.wav,기타소음
3.항공기_15955_1.wav,기타소음
3.항공기_3500_1.wav,이륜차주행음
3.항공기_16220_1.wav,기타소음
3.항공기_17267_1.wav,기타소음
3.항공기_15984_1.wav,기타소음
3.항공기_17389_1.wav,기타소음
3.항공기_3418_1.wav,이륜차주행음
3.항공기_16181_1.wav,기타소음
3.항공기_16195_1.wav,기타소음
3.항공기_15968_1.wav,기타소음
3.항공기_16048_1.wav,기타소음
3.항공기_16330_1.wav,기타소음
3.항공기_17070_1.wav,기타소음
3.항공기_30075_1.wav,기타소음
3.항공기_17320_1.wav,기타소음
3.항공기_16505_1.wav,기타소음
3.항공기_16717_1.wav,기타소음
3.항공기_3368_1.wav,기타소음
3.항공기_30070_1.wav,기타소음
3.항공기_15992_1.wav,기타소음
3.항공기_16765_1.wav,기타소음
3.항공기_17057_1.wav,기타소음
3.항공기_17107_1.wav,기타소음
3.항공기_16573_1.wav,기타소음
