File,Predicted Label
1.car_driving_sound_12271_1.wav,차량주행음
1.car_driving_sound_1154_1.wav,이륜차주행음
1.car_driving_sound_12790_1.wav,차량주행음
1.car_driving_sound_12381_1.wav,차량주행음
1.car_driving_sound_1340_1.wav,차량주행음
1.car_driving_sound_13129_1.wav,차량주행음
1.car_driving_sound_1671_1.wav,차량주행음
1.car_driving_sound_709_1.wav,이륜차주행음
1.car_driving_sound_964_1.wav,차량주행음
1.car_driving_sound_1507_1.wav,차량주행음
1.car_driving_sound_12400_1.wav,차량주행음
1.car_driving_sound_12438_1.wav,차량주행음
1.car_driving_sound_12440_1.wav,차량주행음
1.car_driving_sound_95641_1.wav,기타소음
1.car_driving_sound_12972_1.wav,차량주행음
1.car_driving_sound_12328_1.wav,차량주행음
1.car_driving_sound_779_1.wav,차량주행음
1.car_driving_sound_12356_1.wav,이륜차주행음
1.car_driving_sound_13147_1.wav,차량주행음
1.car_driving_sound_12760_1.wav,차량주행음
1.car_driving_sound_95502_1.wav,차량주행음
1.car_driving_sound_12290_1.wav,차량주행음
1.car_driving_sound_1620_1.wav,이륜차주행음
1.car_driving_sound_12601_1.wav,차량주행음
1.car_driving_sound_996_1.wav,차량주행음
1.car_driving_sound_12976_1.wav,차량주행음
1.car_driving_sound_1761_1.wav,차량주행음
1.car_driving_sound_12240_1.wav,차량주행음
1.car_driving_sound_95478_1.wav,차량주행음
1.car_driving_sound_1456_1.wav,차량주행음
1.car_driving_sound_764_1.wav,차량주행음
1.car_driving_sound_12714_1.wav,차량주행음
1.car_driving_sound_12966_1.wav,이륜차주행음
1.car_driving_sound_95459_1.wav,차량주행음
1.car_driving_sound_12908_1.wav,차량주행음
1.car_driving_sound_12299_1.wav,차량주행음
1.car_driving_sound_95506_1.wav,차량주행음
1.car_driving_sound_677_1.wav,차량사이렌
1.car_driving_sound_1102_1.wav,차량주행음
1.car_driving_sound_12623_1.wav,차량주행음
1.car_driving_sound_997_1.wav,차량주행음
1.car_driving_sound_12855_1.wav,이륜차주행음
1.car_driving_sound_1051_1.wav,차량주행음
1.car_driving_sound_95406_1.wav,차량주행음
1.car_driving_sound_95483_1.wav,차량주행음
1.car_driving_sound_13017_1.wav,차량주행음
1.car_driving_sound_12994_1.wav,차량주행음
1.car_driving_sound_1206_1.wav,차량주행음
1.car_driving_sound_12755_1.wav,차량주행음
1.car_driving_sound_13117_1.wav,차량주행음
1.car_driving_sound_95527_1.wav,기타소음
1.car_driving_sound_12457_1.wav,차량주행음
1.car_driving_sound_1635_1.wav,차량주행음
1.car_driving_sound_1452_1.wav,차량주행음
1.car_driving_sound_95463_1.wav,차량주행음
1.car_driving_sound_13022_1.wav,차량사이렌
1.car_driving_sound_12724_1.wav,차량주행음
1.car_driving_sound_1573_1.wav,차량주행음
1.car_driving_sound_13050_1.wav,차량주행음
1.car_driving_sound_12831_1.wav,차량주행음
1.car_driving_sound_1168_1.wav,이륜차주행음
1.car_driving_sound_12610_1.wav,차량주행음
1.car_driving_sound_1167_1.wav,차량주행음
1.car_driving_sound_632_1.wav,차량주행음
1.car_driving_sound_1607_1.wav,차량주행음
1.car_driving_sound_95465_1.wav,차량주행음
1.car_driving_sound_1081_1.wav,차량주행음
1.car_driving_sound_12764_1.wav,이륜차주행음
1.car_driving_sound_1241_1.wav,차량주행음
1.car_driving_sound_13218_1.wav,차량주행음
1.car_driving_sound_12394_1.wav,차량주행음
1.car_driving_sound_855_1.wav,차량주행음
1.car_driving_sound_12559_1.wav,차량주행음
1.car_driving_sound_695_1.wav,차량주행음
1.car_driving_sound_1107_1.wav,차량주행음
1.car_driving_sound_12717_1.wav,차량주행음
1.car_driving_sound_12361_1.wav,차량주행음
1.car_driving_sound_1399_1.wav,차량주행음
1.car_driving_sound_1617_1.wav,차량주행음
1.car_driving_sound_1605_1.wav,차량주행음
1.car_driving_sound_95437_1.wav,차량주행음
1.car_driving_sound_12754_1.wav,차량주행음
1.car_driving_sound_95539_1.wav,기타소음
1.car_driving_sound_12541_1.wav,차량주행음
1.car_driving_sound_95407_1.wav,차량주행음
1.car_driving_sound_95562_1.wav,기타소음
1.car_driving_sound_947_1.wav,차량주행음
1.car_driving_sound_13034_1.wav,차량주행음
1.car_driving_sound_12416_1.wav,차량주행음
1.car_driving_sound_12888_1.wav,차량주행음
1.car_driving_sound_1509_1.wav,차량주행음
1.car_driving_sound_1027_1.wav,차량주행음
1.car_driving_sound_12781_1.wav,차량주행음
1.car_driving_sound_743_1.wav,차량주행음
1.car_driving_sound_1310_1.wav,차량주행음
1.car_driving_sound_638_1.wav,차량사이렌
1.car_driving_sound_12439_1.wav,차량주행음
1.car_driving_sound_1408_1.wav,차량주행음
1.car_driving_sound_12307_1.wav,차량경적
1.car_driving_sound_12588_1.wav,차량주행음
1.car_driving_sound_12446_1.wav,차량주행음
1.car_driving_sound_12756_1.wav,차량주행음
1.car_driving_sound_1023_1.wav,차량주행음
1.car_driving_sound_1186_1.wav,차량주행음
1.car_driving_sound_12432_1.wav,차량주행음
1.car_driving_sound_12929_1.wav,차량주행음
1.car_driving_sound_1545_1.wav,차량주행음
1.car_driving_sound_562_1.wav,차량주행음
1.car_driving_sound_13098_1.wav,차량주행음
1.car_driving_sound_12880_1.wav,차량주행음
1.car_driving_sound_12779_1.wav,차량주행음
1.car_driving_sound_1317_1.wav,차량주행음
1.car_driving_sound_571_1.wav,차량주행음
1.car_driving_sound_912_1.wav,차량주행음
1.car_driving_sound_599_1.wav,차량주행음
1.car_driving_sound_1500_1.wav,차량주행음
