File,Predicted Label
7.동물_95728_1.wav,기타소음
7.동물_52013_1.wav,기타소음
7.동물_80176_1.wav,기타소음
7.동물_9266_1.wav,기타소음
7.동물_51455_1.wav,기타소음
7.동물_21771_1.wav,기타소음
7.동물_52265_1.wav,기타소음
7.동물_96128_1.wav,기타소음
7.동물_52706_1.wav,기타소음
7.동물_21880_1.wav,기타소음
7.동물_9331_1.wav,기타소음
7.동물_51969_1.wav,기타소음
7.동물_52187_1.wav,기타소음
7.동물_52096_1.wav,기타소음
7.동물_95803_1.wav,기타소음
7.동물_52202_1.wav,기타소음
7.동물_51928_1.wav,기타소음
7.동물_80338_1.wav,기타소음
7.동물_51728_1.wav,기타소음
7.동물_96170_1.wav,기타소음
7.동물_95849_1.wav,기타소음
7.동물_51935_1.wav,기타소음
7.동물_51776_1.wav,기타소음
7.동물_80066_1.wav,기타소음
7.동물_96008_1.wav,기타소음
7.동물_52219_1.wav,기타소음
7.동물_52422_1.wav,기타소음
7.동물_52708_1.wav,이륜차주행음
7.동물_96235_1.wav,기타소음
7.동물_21748_1.wav,기타소음
7.동물_51533_1.wav,기타소음
7.동물_95807_1.wav,기타소음
7.동물_51816_1.wav,기타소음
7.동물_80063_1.wav,기타소음
7.동물_96171_1.wav,기타소음
7.동물_21905_1.wav,기타소음
7.동물_95976_1.wav,기타소음
7.동물_51956_1.wav,기타소음
7.동물_52527_1.wav,기타소음
7.동물_21926_1.wav,기타소음
7.동물_96003_1.wav,기타소음
7.동물_80115_1.wav,기타소음
7.동물_21965_1.wav,기타소음
7.동물_51589_1.wav,기타소음
7.동물_19396_1.wav,기타소음
7.동물_96147_1.wav,기타소음
7.동물_95953_1.wav,기타소음
7.동물_21787_1.wav,기타소음
7.동물_52512_1.wav,기타소음
7.동물_21759_1.wav,기타소음
7.동물_96077_1.wav,기타소음
7.동물_21868_1.wav,기타소음
7.동물_52109_1.wav,기타소음
7.동물_51440_1.wav,기타소음
7.동물_96052_1.wav,기타소음
7.동물_51610_1.wav,기타소음
7.동물_52032_1.wav,기타소음
7.동물_21816_1.wav,기타소음
7.동물_51987_1.wav,기타소음
7.동물_21753_1.wav,기타소음
7.동물_52420_1.wav,기타소음
7.동물_51858_1.wav,기타소음
7.동물_95687_1.wav,기타소음
7.동물_51733_1.wav,기타소음
7.동물_95867_1.wav,기타소음
7.동물_95745_1.wav,기타소음
7.동물_21658_1.wav,기타소음
7.동물_9280_1.wav,기타소음
7.동물_52473_1.wav,기타소음
7.동물_51990_1.wav,기타소음
7.동물_80415_1.wav,기타소음
7.동물_52465_1.wav,기타소음
7.동물_9210_1.wav,기타소음
7.동물_21619_1.wav,기타소음
7.동물_95886_1.wav,기타소음
7.동물_21666_1.wav,기타소음
7.동물_21850_1.wav,기타소음
7.동물_52691_1.wav,기타소음
7.동물_95744_1.wav,기타소음
7.동물_96001_1.wav,기타소음
7.동물_95700_1.wav,기타소음
7.동물_51469_1.wav,기타소음
7.동물_21892_1.wav,기타소음
7.동물_95743_1.wav,기타소음
7.동물_52383_1.wav,기타소음
7.동물_95830_1.wav,기타소음
7.동물_95837_1.wav,기타소음
7.동물_21913_1.wav,기타소음
7.동물_52598_1.wav,기타소음
7.동물_80240_1.wav,기타소음
7.동물_51744_1.wav,기타소음
7.동물_21817_1.wav,기타소음
7.동물_51462_1.wav,기타소음
7.동물_51642_1.wav,기타소음
