File,Predicted Label
6.가전_5715_1.wav,차량경적
6.가전_5342_1.wav,기타소음
6.가전_5726_1.wav,기타소음
6.가전_77141_1.wav,기타소음
6.가전_75994_1.wav,기타소음
6.가전_78377_1.wav,기타소음
6.가전_77957_1.wav,기타소음
6.가전_58250_1.wav,기타소음
6.가전_5335_1.wav,기타소음
6.가전_75009_1.wav,기타소음
6.가전_75883_1.wav,기타소음
6.가전_76093_1.wav,기타소음
6.가전_78248_1.wav,기타소음
6.가전_75460_1.wav,기타소음
6.가전_75398_1.wav,기타소음
6.가전_76504_1.wav,기타소음
6.가전_5753_1.wav,기타소음
6.가전_37973_1.wav,기타소음
6.가전_5542_1.wav,기타소음
6.가전_75458_1.wav,기타소음
6.가전_74856_1.wav,기타소음
6.가전_78392_1.wav,기타소음
6.가전_75591_1.wav,기타소음
6.가전_20379_1.wav,기타소음
6.가전_5590_1.wav,이륜차경적
6.가전_45929_1.wav,기타소음
6.가전_5515_1.wav,기타소음
6.가전_76194_1.wav,기타소음
6.가전_76464_1.wav,기타소음
6.가전_5433_1.wav,기타소음
6.가전_78364_1.wav,기타소음
6.가전_75988_1.wav,기타소음
6.가전_45872_1.wav,기타소음
6.가전_77080_1.wav,기타소음
6.가전_75249_1.wav,기타소음
6.가전_75841_1.wav,기타소음
6.가전_5459_1.wav,이륜차주행음
6.가전_78016_1.wav,기타소음
6.가전_74866_1.wav,기타소음
6.가전_74364_1.wav,기타소음
6.가전_76013_1.wav,기타소음
6.가전_76152_1.wav,기타소음
6.가전_77124_1.wav,기타소음
6.가전_76145_1.wav,기타소음
6.가전_75980_1.wav,기타소음
6.가전_5630_1.wav,기타소음
6.가전_46488_1.wav,기타소음
6.가전_75157_1.wav,기타소음
6.가전_74970_1.wav,기타소음
6.가전_78188_1.wav,기타소음
6.가전_74331_1.wav,기타소음
6.가전_75493_1.wav,기타소음
6.가전_47553_1.wav,기타소음
6.가전_77119_1.wav,기타소음
6.가전_75196_1.wav,기타소음
6.가전_78208_1.wav,기타소음
6.가전_58762_1.wav,기타소음
6.가전_47589_1.wav,차량경적
6.가전_76147_1.wav,기타소음
6.가전_76213_1.wav,기타소음
6.가전_5385_1.wav,기타소음
6.가전_5246_1.wav,기타소음
6.가전_5407_1.wav,기타소음
6.가전_74403_1.wav,기타소음
6.가전_5563_1.wav,기타소음
6.가전_77104_1.wav,기타소음
6.가전_76018_1.wav,기타소음
6.가전_46960_1.wav,기타소음
6.가전_5645_1.wav,기타소음
6.가전_65798_1.wav,기타소음
6.가전_75216_1.wav,기타소음
6.가전_78082_1.wav,기타소음
6.가전_76118_1.wav,기타소음
6.가전_76017_1.wav,기타소음
6.가전_46531_1.wav,기타소음
6.가전_5403_1.wav,기타소음
6.가전_67949_1.wav,기타소음
6.가전_47535_1.wav,기타소음
6.가전_76225_1.wav,기타소음
6.가전_5390_1.wav,기타소음
6.가전_65573_1.wav,기타소음
6.가전_76108_1.wav,기타소음
6.가전_58708_1.wav,기타소음
6.가전_74370_1.wav,기타소음
6.가전_75992_1.wav,기타소음
6.가전_58703_1.wav,기타소음
6.가전_78198_1.wav,기타소음
6.가전_5369_1.wav,기타소음
6.가전_5148_1.wav,이륜차주행음
6.가전_76600_1.wav,기타소음
6.가전_5464_1.wav,기타소음
6.가전_5553_1.wav,기타소음
6.가전_5340_1.wav,기타소음
6.가전_74972_1.wav,기타소음
6.가전_75389_1.wav,기타소음
6.가전_39451_1.wav,기타소음
6.가전_5372_1.wav,기타소음
6.가전_78122_1.wav,기타소음
6.가전_78398_1.wav,기타소음
6.가전_58257_1.wav,기타소음
6.가전_5682_1.wav,기타소음
6.가전_65820_1.wav,기타소음
